# RaceRender Data: TrackAddict 2.6.3 on iOS 8.0 [iPhone5,2] (Mode:0, Device_Orientation:4)
# End Point: 46.420105, -94.276219  @ -1.00 deg
"Time","Lap","GPS_Update","GPS_Delay","Accuracy (m)","Latitude","Longitude","Altitude (m)","Speed (MPH)","Heading","X","Y","Z"
208.897,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,-0.09,0.04,-0.65
208.938,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,-0.13,0.04,-0.68
208.996,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,-0.16,-0.03,-0.72
209.036,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,0.06,-0.06,-0.02
209.095,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,0.06,-0.05,-0.03
209.134,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,-0.09,0.02,-0.60
209.193,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,-0.10,0.02,-0.55
209.233,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,-0.01,-0.02,-0.13
209.292,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,-0.07,-0.13,-0.74
209.331,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,0.00,-0.08,-0.32
209.390,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,0.02,-0.01,-0.23
209.430,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,-0.09,0.05,-0.64
209.488,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,0.06,-0.02,-0.02
209.528,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,0.06,-0.04,0.07
209.587,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,-0.09,-0.06,-0.81
209.630,0,0,0.000,10.0,46.4202777,-94.2754119,372,17.0,118.9,-0.10,-0.05,-0.69
209.654,0,1,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,0.03,-0.08,-0.15
209.705,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,0.08,-0.04,0.08
209.745,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,0.08,-0.00,0.11
209.804,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,0.03,-0.03,-0.18
209.843,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,-0.10,-0.00,-0.72
209.902,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,-0.08,0.00,-0.44
209.942,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,0.06,-0.03,0.02
210.001,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,0.07,-0.06,-0.03
210.040,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,-0.07,-0.13,-0.66
210.099,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,-0.15,-0.04,-0.78
210.139,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,0.05,-0.01,-0.02
210.198,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,0.03,0.03,-0.18
210.238,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,-0.08,-0.02,-0.66
210.296,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,-0.13,-0.14,-0.74
210.336,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,-0.00,-0.10,-0.31
210.395,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,0.08,-0.04,0.05
210.434,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,-0.02,0.04,-0.45
210.493,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,-0.11,0.05,-0.75
210.533,0,0,0.000,10.0,46.4202517,-94.2753438,372,16.5,118.9,-0.11,0.00,-0.74
210.566,0,1,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.10,-0.06,-0.71
210.612,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.01,-0.04,-0.42
210.652,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,0.08,-0.05,0.03
210.710,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,0.06,-0.04,-0.02
210.749,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.10,-0.05,-0.61
210.808,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.13,-0.04,-0.77
210.849,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.06,-0.03,-0.57
210.907,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,0.01,-0.03,-0.26
210.946,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.07,-0.04,-0.65
211.005,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.04,-0.08,-0.41
211.045,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.02,-0.08,-0.39
211.104,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,0.03,-0.05,-0.23
211.144,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.05,-0.05,-0.51
211.202,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.10,-0.04,-0.73
211.242,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,0.03,-0.04,-0.15
211.301,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.06,-0.03,-0.63
211.340,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.06,0.00,-0.59
211.400,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,0.07,-0.04,0.00
211.440,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.02,-0.07,-0.48
211.498,0,0,0.000,10.0,46.4202204,-94.2752617,372,16.9,118.9,-0.09,-0.06,-0.71
211.525,0,1,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.07,-0.02,-0.49
211.577,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.00,-0.01,-0.25
211.616,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.05,-0.04,-0.65
211.675,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.08,0.02,-0.72
211.715,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.11,0.05,-0.71
211.774,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.01,-0.02,-0.29
211.813,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,0.08,-0.05,0.04
211.872,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.05,-0.05,-0.67
211.912,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.10,0.10,-0.80
211.971,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,0.05,0.01,-0.03
212.010,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,0.09,-0.03,0.09
212.070,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.01,-0.08,-0.47
212.109,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.09,-0.06,-0.77
212.169,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,0.01,-0.02,-0.18
212.207,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,0.01,-0.03,-0.22
212.266,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.03,-0.05,-0.80
212.306,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.12,-0.08,-0.74
212.365,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,0.02,-0.03,-0.16
212.404,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,0.07,-0.02,0.06
212.463,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.01,-0.01,-0.34
212.503,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.13,-0.06,-0.87
212.562,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.04,-0.02,-0.36
212.601,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,0.03,-0.03,-0.12
212.664,0,0,0.000,10.0,46.4201805,-94.2751570,372,18.1,118.9,-0.01,-0.03,-0.72
212.683,0,1,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,-0.10,-0.03,-0.80
212.739,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,-0.14,-0.00,-0.75
212.933,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,0.02,-0.01,-0.16
212.935,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,0.08,-0.01,0.07
212.948,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,-0.02,-0.06,-0.52
212.950,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,-0.11,-0.05,-0.75
212.976,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,0.01,-0.01,-0.15
213.035,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,0.03,0.00,-0.19
213.074,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,0.06,-0.02,-0.06
213.133,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,-0.06,0.00,-0.64
213.173,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,-0.12,0.00,-0.75
213.232,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,-0.01,-0.04,-0.30
213.284,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,0.08,-0.04,0.05
213.331,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,0.10,-0.02,0.12
213.374,0,0,0.000,10.0,46.4201330,-94.2750325,372,19.6,118.9,-0.04,0.04,-0.43
213.425,0,1,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,-0.12,0.01,-0.67
213.468,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,-0.12,-0.09,-0.72
213.508,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,-0.00,-0.07,-0.29
213.567,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,-0.08,-0.04,-0.63
213.607,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,0.04,-0.01,-0.13
213.665,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,0.05,-0.01,-0.05
213.705,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,-0.10,-0.03,-0.61
213.764,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,-0.08,-0.06,-0.54
213.803,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,0.03,-0.04,-0.11
213.863,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,0.01,-0.01,-0.18
213.901,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,0.04,-0.04,-0.07
213.961,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,-0.07,0.01,-0.78
214.000,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,-0.02,0.02,-0.31
214.059,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,0.08,-0.03,0.05
214.099,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,0.10,-0.04,0.11
214.158,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,0.00,-0.04,-0.20
214.197,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,-0.13,0.07,-0.77
214.256,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,-0.03,0.04,-0.31
214.296,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,0.08,-0.03,0.05
214.356,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,0.04,-0.05,-0.16
214.394,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,-0.09,-0.06,-0.62
214.453,0,0,0.000,10.0,46.4200502,-94.2748155,372,25.0,118.9,-0.10,-0.01,-0.54
214.490,0,1,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,-0.07,-0.00,-0.46
214.532,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,-0.08,-0.02,-0.71
214.572,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,0.04,-0.04,-0.15
214.631,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,0.07,-0.03,-0.05
214.670,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,0.04,-0.03,-0.04
214.729,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,0.09,-0.04,0.09
214.769,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,-0.07,-0.10,-0.56
214.828,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,-0.07,-0.01,-0.83
214.868,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,-0.09,0.05,-0.59
214.926,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,0.06,-0.01,-0.00
214.966,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,0.08,-0.04,0.07
215.025,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,-0.04,-0.10,-0.59
215.064,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,-0.08,0.03,-0.67
215.123,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,0.05,-0.01,-0.02
215.163,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,0.03,-0.05,-0.33
215.222,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,-0.06,-0.12,-0.71
215.261,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,-0.04,-0.06,-0.45
215.320,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,0.06,-0.01,0.02
215.362,0,0,0.000,10.0,46.4200040,-94.2746943,371,25.2,118.9,-0.01,-0.01,-0.49
215.409,0,1,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.07,-0.09,-0.69
215.458,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.10,-0.06,-0.72
215.498,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,0.01,0.01,-0.28
215.557,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.02,-0.03,-0.37
215.596,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.07,-0.05,-0.71
215.655,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,0.04,-0.04,-0.15
215.695,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.06,0.01,-0.62
215.754,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.08,0.00,-0.73
215.794,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.05,0.00,-0.57
215.852,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.02,0.02,-0.40
215.892,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.04,-0.02,-0.51
215.951,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.07,-0.04,-0.67
215.990,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.07,0.02,-0.73
216.049,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.05,0.03,-0.60
216.089,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,0.04,-0.04,-0.16
216.148,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.02,-0.05,-0.71
216.187,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.09,-0.02,-0.70
216.246,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,0.06,-0.02,-0.01
216.286,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,0.09,-0.01,0.09
216.345,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.06,-0.07,-0.49
216.385,0,0,0.000,10.0,46.4199280,-94.2744948,371,28.0,118.9,-0.08,-0.01,-0.80
216.440,0,1,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,0.01,-0.02,-0.24
216.483,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,0.01,-0.07,-0.38
216.523,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,-0.05,-0.07,-0.75
216.581,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,0.00,-0.05,-0.29
216.621,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,-0.04,-0.01,-0.49
216.680,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,0.01,0.00,-0.25
216.720,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,-0.09,-0.05,-0.70
216.778,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,-0.10,0.00,-0.77
216.819,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,0.07,-0.02,-0.02
216.877,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,-0.01,-0.03,-0.44
216.917,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,0.03,-0.04,-0.24
216.976,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,-0.08,-0.02,-0.65
217.015,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,-0.08,-0.02,-0.70
217.074,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,-0.01,-0.02,-0.42
217.114,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,0.06,-0.02,-0.10
217.173,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,0.01,-0.06,-0.31
217.212,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,-0.05,-0.07,-0.49
217.271,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,0.01,-0.02,-0.24
217.311,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,-0.06,0.03,-0.68
217.370,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,-0.08,0.03,-0.72
217.412,0,0,0.000,10.0,46.4198701,-94.2743432,371,27.7,118.9,0.04,-0.02,-0.15
217.421,0,1,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,0.04,-0.02,-0.15
217.468,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,0.07,-0.05,-0.05
217.508,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,0.07,-0.06,-0.05
217.567,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,-0.01,-0.04,-0.42
217.606,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,-0.05,0.06,-0.79
217.665,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,-0.08,-0.00,-0.76
217.705,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,-0.01,-0.04,-0.45
217.764,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,0.07,-0.03,0.01
217.804,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,-0.07,-0.10,-0.72
217.862,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,-0.08,-0.00,-0.63
217.902,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,0.04,-0.01,-0.14
217.961,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,-0.02,-0.01,-0.69
218.000,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,0.04,-0.06,-0.29
218.059,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,0.02,-0.08,-0.35
218.099,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,0.01,-0.04,-0.37
218.158,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,-0.06,-0.04,-0.70
218.198,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,-0.05,-0.04,-0.69
218.257,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,-0.05,-0.03,-0.70
218.297,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,-0.06,-0.04,-0.72
218.355,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,-0.03,-0.03,-0.56
218.397,0,0,0.000,10.0,46.4198484,-94.2742861,371,24.0,118.9,-0.05,-0.01,-0.72
218.428,0,1,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.05,-0.02,-0.77
218.473,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.06,-0.06,-0.72
218.513,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,0.08,-0.03,-0.01
218.572,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,0.05,-0.01,-0.17
218.611,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.04,-0.01,-0.69
218.670,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.04,-0.04,-0.58
218.710,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.02,-0.05,-0.54
218.769,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.03,-0.04,-0.68
218.808,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.04,-0.02,-0.70
218.868,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,0.07,-0.00,-0.02
218.907,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,0.05,-0.00,-0.33
218.966,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.11,-0.01,-0.92
219.005,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.01,-0.01,-0.54
219.064,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,0.07,-0.01,-0.01
219.104,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,0.03,-0.01,-0.21
219.163,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.03,-0.04,-0.72
219.202,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.05,-0.03,-0.73
219.261,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.03,-0.05,-0.71
219.301,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.03,-0.05,-0.71
219.360,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.01,-0.04,-0.71
219.399,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.04,-0.04,-0.71
219.458,0,0,0.000,10.0,46.4197913,-94.2741365,371,24.8,118.9,-0.04,-0.09,-0.72
219.467,0,1,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.04,-0.10,-0.71
219.518,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,0.04,-0.07,-0.28
219.557,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.03,-0.04,-0.64
219.616,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.06,-0.05,-0.74
219.656,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.03,-0.08,-0.78
219.715,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,0.01,-0.04,-0.59
219.754,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,0.06,-0.05,-0.13
219.814,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,0.01,-0.11,-0.64
219.853,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.05,-0.10,-0.72
219.912,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.08,-0.04,-0.74
219.951,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.04,-0.09,-0.74
220.010,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.02,-0.12,-0.45
220.050,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.08,-0.12,-0.73
220.109,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.01,-0.07,-0.46
220.148,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,0.01,-0.08,-0.38
220.207,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,0.03,-0.11,-0.38
220.247,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.07,-0.09,-0.71
220.306,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.09,-0.07,-0.82
220.345,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.10,-0.15,-0.77
220.404,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,0.00,-0.11,-0.30
220.444,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,0.09,-0.07,0.05
220.503,0,0,0.000,10.0,46.4197249,-94.2739623,371,26.4,118.9,-0.01,-0.14,-0.31
220.515,0,1,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.06,-0.15,-0.57
220.562,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.12,-0.12,-0.81
220.601,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.04,-0.09,-0.47
220.660,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.05,-0.16,-0.55
220.700,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.05,-0.18,-0.75
220.759,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.09,-0.16,-0.73
220.798,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.02,-0.12,-0.42
220.857,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.07,-0.14,-0.65
220.897,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.10,-0.13,-0.76
220.956,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.11,-0.15,-0.75
220.996,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.09,-0.16,-0.73
221.054,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.07,-0.12,-0.69
221.094,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.05,-0.09,-0.56
221.153,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,0.04,-0.08,-0.14
221.192,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.04,-0.15,-0.70
221.252,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,0.02,-0.08,-0.31
221.291,0,0,0.000,10.0,46.4196748,-94.2738309,371,28.5,118.9,-0.05,-0.08,-0.51
