# RaceRender Data: TrackAddict 2.6.3 on iOS 8.0 [iPhone5,2] (Mode:0, Device_Orientation:4)
# End Point: 46.420105, -94.276219  @ -1.00 deg
"Time","Lap","GPS_Update","GPS_Delay","Accuracy (m)","Latitude","Longitude","Altitude (m)","Speed (MPH)","Heading","X","Y","Z"
488.705,2,0,0.000,10.0,46.4202877,-94.2835894,378,103.1,359.6,-0.05,-0.46,-1.44
488.750,2,1,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.06,-0.46,-1.45
488.803,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,0.22,-0.66,-0.39
488.842,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.02,-0.49,-1.22
488.901,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.04,-0.45,-1.37
488.941,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.07,-0.43,-1.45
489.000,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,0.14,-0.65,-0.43
489.039,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,0.14,-0.68,-0.22
489.098,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.05,-0.48,-1.25
489.138,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.12,-0.44,-1.40
489.197,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.11,-0.43,-1.41
489.236,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.11,-0.41,-1.36
489.295,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.09,-0.42,-1.34
489.335,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.10,-0.43,-1.37
489.394,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.06,-0.42,-1.30
489.433,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.07,-0.38,-1.20
489.492,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.12,-0.39,-1.32
489.532,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.12,-0.44,-1.40
489.591,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.09,-0.46,-1.31
489.630,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,-0.13,-0.44,-1.35
489.692,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,0.04,-0.61,-0.41
489.730,2,0,0.000,10.0,46.4207240,-94.2835922,377,103.8,359.6,0.14,-0.68,0.29
489.731,2,1,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,0.14,-0.68,0.29
489.788,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.08,-0.48,-1.19
489.827,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.07,-0.48,-1.36
489.886,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.05,-0.48,-1.20
489.926,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.06,-0.50,-1.19
489.985,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.07,-0.49,-1.22
490.024,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.07,-0.46,-1.40
490.083,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.10,-0.32,-1.44
490.123,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.12,-0.36,-1.46
490.182,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.11,-0.45,-1.42
490.222,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.10,-0.44,-1.36
490.281,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.07,-0.44,-1.34
490.320,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.08,-0.48,-1.37
490.379,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.12,-0.50,-1.39
490.418,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.12,-0.42,-1.34
490.477,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.09,-0.36,-1.28
490.517,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.07,-0.36,-1.26
490.576,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.10,-0.43,-1.34
490.616,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.06,-0.60,-0.90
490.675,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,0.15,-0.80,0.20
490.716,2,0,0.000,10.0,46.4211487,-94.2835856,378,103.5,359.6,-0.07,-0.49,-1.11
490.723,2,1,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.07,-0.49,-1.11
490.773,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.09,-0.39,-1.26
490.813,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.07,-0.37,-1.25
490.877,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.10,-0.41,-1.33
490.911,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.12,-0.47,-1.38
490.970,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.13,-0.49,-1.37
491.010,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.14,-0.47,-1.42
491.068,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.14,-0.44,-1.33
491.108,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.12,-0.38,-1.24
491.167,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.12,-0.39,-1.27
491.207,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.14,-0.40,-1.34
491.266,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.16,-0.44,-1.41
491.305,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.13,-0.44,-1.35
491.364,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.13,-0.41,-1.36
491.404,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,-0.10,-0.35,-1.24
491.463,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,0.08,-0.52,-0.33
491.502,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,0.05,-0.53,-0.76
491.561,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,0.26,-0.87,1.43
491.600,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,0.42,-1.09,1.97
491.659,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,0.36,-0.72,2.00
491.700,2,0,0.000,10.0,46.4215357,-94.2835811,378,101.0,360.0,0.38,-0.54,1.85
491.728,2,1,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.00,-0.34,-0.37
491.778,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,-0.16,-0.21,-1.21
491.817,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,-0.02,-0.30,-0.32
491.876,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.26,-0.43,1.57
491.916,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.15,-0.50,1.88
491.975,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.11,-0.54,2.09
492.014,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.17,-0.42,2.21
492.073,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.25,-0.35,2.17
492.113,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.33,-0.30,2.16
492.171,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.29,-0.26,2.05
492.211,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.33,-0.27,1.96
492.270,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.31,-0.34,1.91
492.310,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.25,-0.38,1.94
492.369,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.09,-0.31,2.20
492.408,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.10,-0.34,2.23
492.467,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.13,-0.24,2.15
492.506,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.16,-0.20,2.24
492.567,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.13,-0.14,2.17
492.605,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.19,-0.27,2.08
492.664,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.16,-0.21,1.93
492.703,2,0,0.000,10.0,46.4218946,-94.2835861,378,97.4,359.6,0.18,-0.20,1.96
492.740,2,1,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,0.15,-0.22,2.06
492.782,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,0.07,-0.21,2.34
492.822,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,0.10,-0.19,2.33
492.881,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,0.07,-0.14,2.15
492.920,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,0.11,-0.19,2.38
492.984,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,0.03,-0.14,2.12
493.019,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,-0.02,-0.12,2.20
493.078,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,-0.02,-0.14,2.25
493.117,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,-0.03,-0.10,2.14
493.176,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,0.02,-0.14,2.10
493.216,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,0.01,-0.13,2.06
493.275,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,-0.02,-0.13,2.04
493.314,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,-0.03,-0.16,2.00
493.373,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,-0.04,-0.21,2.15
493.413,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,-0.12,-0.14,2.31
493.472,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,-0.10,-0.19,2.27
493.511,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,-0.03,-0.25,2.21
493.574,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,-0.02,-0.19,2.10
493.610,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,-0.04,-0.13,2.28
493.670,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,-0.04,-0.12,2.56
493.710,2,0,0.000,10.0,46.4220176,-94.2834743,376,70.9,5.6,-0.01,-0.11,2.30
493.738,2,1,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,0.06,-0.16,2.18
493.787,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,0.02,-0.19,2.17
493.827,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.13,-0.11,2.40
493.886,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.19,-0.07,2.50
493.925,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.13,-0.15,2.23
493.984,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.09,-0.17,2.15
494.024,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.18,-0.13,2.18
494.083,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.22,-0.10,2.24
494.122,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.20,-0.15,2.20
494.181,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.18,-0.18,2.20
494.221,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.19,-0.15,2.20
494.280,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.22,-0.11,2.26
494.319,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.20,-0.12,2.32
494.378,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.23,-0.10,2.19
494.418,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.22,-0.12,2.32
494.477,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.26,-0.09,2.15
494.516,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.24,-0.12,2.18
494.575,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.26,-0.12,2.22
494.615,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.26,-0.12,2.28
494.674,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.26,-0.14,2.25
494.714,2,0,0.000,10.0,46.4222375,-94.2834378,377,67.1,6.7,-0.25,-0.11,2.25
494.728,2,1,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.25,-0.11,2.25
494.772,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.26,-0.07,2.27
494.812,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.26,-0.11,2.28
494.871,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.25,-0.12,2.27
494.910,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.27,-0.11,2.29
494.969,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.27,-0.12,2.31
495.009,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.26,-0.09,2.29
495.068,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.25,-0.12,2.30
495.107,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.30,-0.09,2.37
495.166,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.28,-0.10,2.32
495.206,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.24,-0.11,2.19
495.265,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.23,-0.12,2.19
495.304,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.28,-0.10,2.25
495.363,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.29,-0.08,2.33
495.403,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.25,-0.09,2.30
495.462,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.22,-0.08,2.22
495.501,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.26,-0.09,2.23
495.560,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.30,-0.06,2.35
495.600,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.27,-0.10,2.32
495.661,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.25,-0.09,2.30
495.703,2,0,0.000,10.0,46.4224395,-94.2833573,376,61.8,9.8,-0.24,-0.05,2.15
495.734,2,1,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.22,-0.08,2.17
495.777,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.22,-0.14,2.10
495.817,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.28,-0.14,2.11
495.876,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.26,-0.13,2.17
495.915,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.24,-0.14,2.13
495.974,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.21,-0.16,2.01
496.014,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.24,-0.18,2.01
496.073,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.22,-0.19,1.97
496.112,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.24,-0.24,1.95
496.171,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.25,-0.26,2.08
496.211,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.24,-0.21,1.92
496.270,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.14,-0.19,1.82
496.309,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.22,-0.14,0.19
496.368,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.35,-0.18,-0.59
496.408,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.22,-0.38,1.46
496.467,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.26,-0.25,1.72
496.506,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.20,-0.17,0.66
496.566,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.14,-0.19,1.57
496.605,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.19,-0.23,1.87
496.664,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.23,-0.15,1.98
496.703,2,0,0.000,10.0,46.4226600,-94.2832014,375,61.4,15.8,-0.12,-0.22,1.77
496.729,2,1,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.12,-0.25,1.76
496.782,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.16,-0.30,1.85
496.821,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.22,-0.27,1.99
496.880,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.20,-0.30,1.91
496.920,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.15,-0.35,1.81
496.979,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.16,-0.35,1.75
497.018,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.17,-0.34,1.75
497.077,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.19,-0.30,1.25
497.117,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.32,-0.22,-0.44
497.176,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.17,-0.35,1.42
497.215,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.19,-0.36,1.72
497.274,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.17,-0.37,1.76
497.314,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.31,-0.22,-0.38
497.373,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.37,-0.14,-1.23
497.412,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.36,-0.12,-1.33
497.471,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.37,-0.15,-1.35
497.511,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.24,-0.27,0.73
497.570,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.27,-0.31,1.80
497.609,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.27,-0.32,2.00
497.668,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.20,-0.37,1.86
497.709,2,0,0.000,10.0,46.4228640,-94.2829825,374,61.0,22.9,-0.16,-0.29,1.83
497.731,2,1,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.15,-0.26,1.89
497.787,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.20,-0.19,1.92
497.826,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.25,-0.21,0.76
497.885,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.34,-0.20,-0.54
497.925,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.20,-0.35,1.45
497.983,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.25,-0.35,1.95
498.023,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.26,-0.35,1.94
498.082,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.18,-0.36,1.84
498.122,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.14,-0.37,1.80
498.180,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.19,-0.31,1.79
498.220,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.14,-0.25,1.83
498.279,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.32,-0.19,-0.78
498.319,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.28,-0.25,-0.25
498.378,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.24,-0.33,1.53
498.417,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.26,-0.36,2.04
498.476,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.26,-0.39,1.99
498.516,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.21,-0.40,1.84
498.575,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.10,-0.32,1.81
498.614,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.28,-0.18,-0.35
498.673,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.29,-0.24,-0.18
498.713,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.20,-0.39,1.52
498.774,2,0,0.000,30.0,46.4230317,-94.2827234,373,60.2,29.9,-0.20,-0.47,1.85
498.781,2,1,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.18,-0.45,1.92
498.831,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.28,-0.40,0.73
498.870,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.15,-0.57,1.63
498.929,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.26,-0.37,0.14
498.969,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.31,-0.19,-1.04
499.028,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.23,-0.13,-1.07
499.067,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.24,-0.15,-1.14
499.126,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.33,-0.24,-1.30
499.166,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.22,-0.64,1.38
499.225,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.24,-0.59,1.80
499.265,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.27,-0.54,0.17
499.323,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.29,-0.55,-0.12
499.363,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.28,-0.52,-0.69
499.422,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.34,-0.38,-1.15
499.461,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.27,-0.34,-1.08
499.520,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.18,-0.34,-1.03
499.560,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.09,-0.30,-1.03
499.619,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.13,-0.33,-1.11
499.658,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.24,-0.42,-1.25
499.717,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.28,-0.50,-1.30
499.757,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.23,-0.48,-1.19
499.817,2,0,0.000,30.0,46.4230621,-94.2824409,373,53.8,40.4,-0.21,-0.40,-1.14
499.818,2,1,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.21,-0.38,-1.16
499.875,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.27,-0.37,-1.27
499.915,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.30,-0.34,-1.25
499.974,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.29,-0.36,-1.12
500.013,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.32,-0.30,-1.03
500.072,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.25,-0.40,-1.04
500.112,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.24,-0.41,-1.05
500.172,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.26,-0.38,-1.12
500.210,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.30,-0.38,-1.14
500.269,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.29,-0.38,-1.10
500.309,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.28,-0.40,-1.10
500.368,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.28,-0.39,-1.11
500.407,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.28,-0.39,-1.13
500.466,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.28,-0.40,-1.12
500.506,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.25,-0.35,-1.08
500.565,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.27,-0.35,-1.12
500.605,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.30,-0.36,-1.12
500.663,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.31,-0.40,-1.10
500.703,2,0,0.000,30.0,46.4230168,-94.2819507,373,56.6,58.7,-0.27,-0.41,-1.04
500.729,2,1,0.000,30.0,46.4229411,-94.2815128,373,57.3,70.7,-0.29,-0.40,-1.10
500.781,2,0,0.000,30.0,46.4229411,-94.2815128,373,57.3,70.7,-0.29,-0.38,-1.11
500.821,2,0,0.000,30.0,46.4229411,-94.2815128,373,57.3,70.7,-0.27,-0.36,-1.07
500.880,2,0,0.000,30.0,46.4229411,-94.2815128,373,57.3,70.7,-0.26,-0.40,-1.04
500.920,2,0,0.000,30.0,46.4229411,-94.2815128,373,57.3,70.7,-0.27,-0.38,-1.04
500.978,2,0,0.000,30.0,46.4229411,-94.2815128,373,57.3,70.7,-0.28,-0.39,-1.11
