# RaceRender Data: TrackAddict 2.6.3 on iOS 8.0 [iPhone5,2] (Mode:0, Device_Orientation:4)
# End Point: 46.420105, -94.276219  @ -1.00 deg
"Time","Lap","GPS_Update","GPS_Delay","Accuracy (m)","Latitude","Longitude","Altitude (m)","Speed (MPH)","Heading","X","Y","Z"
290.802,0,0,0.000,10.0,46.4157649,-94.2668192,368,87.9,158.2,-0.36,-0.63,1.85
290.861,0,0,0.000,10.0,46.4157649,-94.2668192,368,87.9,158.2,-0.34,-0.56,1.24
290.901,0,0,0.000,10.0,46.4157649,-94.2668192,368,87.9,158.2,-0.33,-0.61,1.72
290.960,0,0,0.000,10.0,46.4157649,-94.2668192,368,87.9,158.2,-0.33,-0.61,1.81
290.999,0,0,0.000,10.0,46.4157649,-94.2668192,368,87.9,158.2,-0.26,-0.37,0.07
291.058,0,0,0.000,10.0,46.4157649,-94.2668192,368,87.9,158.2,-0.26,-0.34,-0.17
291.098,0,0,0.000,10.0,46.4157649,-94.2668192,368,87.9,158.2,-0.34,-0.61,1.60
291.156,0,0,0.000,10.0,46.4157649,-94.2668192,368,87.9,158.2,-0.35,-0.62,1.81
291.196,0,0,0.000,10.0,46.4157649,-94.2668192,368,87.9,158.2,-0.22,-0.22,-1.03
291.257,0,0,0.000,10.0,46.4157649,-94.2668192,368,87.9,158.2,-0.19,-0.15,-1.51
291.295,0,0,0.000,10.0,46.4157649,-94.2668192,368,87.9,158.2,-0.23,-0.24,-1.07
291.353,0,0,0.000,10.0,46.4157649,-94.2668192,368,87.9,158.2,-0.38,-0.59,1.37
291.393,0,0,0.000,10.0,46.4157649,-94.2668192,368,87.9,158.2,-0.42,-0.66,1.80
291.440,0,1,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.35,-0.57,1.12
291.491,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.30,-0.45,-0.02
291.532,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.38,-0.71,1.57
291.590,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.36,-0.54,0.62
291.629,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.34,-0.55,0.51
291.688,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.23,-0.23,-1.15
291.727,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.21,-0.18,-1.48
291.786,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.21,-0.16,-1.58
291.827,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.20,-0.15,-1.56
291.885,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.20,-0.16,-1.55
291.924,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.21,-0.17,-1.62
291.983,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.22,-0.16,-1.59
292.023,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.20,-0.16,-1.56
292.082,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.19,-0.16,-1.51
292.121,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.21,-0.18,-1.56
292.180,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.22,-0.18,-1.57
292.220,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.20,-0.17,-1.53
292.278,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.19,-0.17,-1.48
292.318,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.19,-0.17,-1.44
292.377,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.20,-0.18,-1.44
292.419,0,0,0.000,10.0,46.4154779,-94.2666875,369,80.3,166.4,-0.22,-0.20,-1.54
292.468,0,1,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.21,-0.19,-1.52
292.515,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.21,-0.20,-1.44
292.554,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.19,-0.19,-1.32
292.613,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.19,-0.19,-1.35
292.653,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.20,-0.22,-1.37
292.711,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.20,-0.22,-1.28
292.751,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.19,-0.21,-1.21
292.810,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.17,-0.19,-1.19
292.850,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.16,-0.17,-1.16
292.908,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.15,-0.17,-1.17
292.948,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.17,-0.18,-1.19
293.007,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.19,-0.21,-1.25
293.046,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.19,-0.21,-1.22
293.105,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.17,-0.21,-1.19
293.145,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.17,-0.20,-1.12
293.204,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.17,-0.20,-1.06
293.243,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.16,-0.20,-1.00
293.302,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.16,-0.21,-0.97
293.342,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.16,-0.21,-0.93
293.401,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.16,-0.20,-0.95
293.441,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.15,-0.19,-0.94
293.506,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.15,-0.20,-0.97
293.539,0,0,0.000,10.0,46.4150870,-94.2665970,368,84.8,173.9,-0.15,-0.21,-0.94
293.544,0,1,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.15,-0.21,-0.94
293.597,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.15,-0.21,-0.89
293.637,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.15,-0.19,-0.92
293.696,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.14,-0.18,-0.96
293.735,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.14,-0.18,-0.98
293.794,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.14,-0.20,-0.93
293.834,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.15,-0.20,-0.88
293.892,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.16,-0.22,-0.93
293.933,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.17,-0.22,-0.96
293.991,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.16,-0.20,-0.98
294.030,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.15,-0.20,-1.00
294.089,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.16,-0.21,-0.98
294.129,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.16,-0.21,-0.93
294.187,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.17,-0.21,-0.97
294.227,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.16,-0.22,-0.98
294.286,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.18,-0.24,-1.02
294.326,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.17,-0.21,-1.02
294.385,0,0,0.000,30.0,46.4146993,-94.2665796,369,87.2,180.5,-0.18,-0.19,-1.09
294.414,0,1,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.15,-0.17,-1.18
294.463,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.16,-0.17,-1.23
294.503,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.17,-0.20,-1.22
294.561,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.18,-0.19,-1.19
294.602,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.20,-0.22,-1.29
294.660,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.20,-0.22,-1.32
294.699,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.19,-0.22,-1.30
294.758,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.18,-0.19,-1.24
294.798,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.17,-0.19,-1.26
294.857,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.17,-0.18,-1.24
294.897,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.17,-0.17,-1.24
294.955,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.17,-0.17,-1.21
294.995,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.17,-0.20,-1.25
295.054,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.19,-0.21,-1.26
295.093,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.19,-0.20,-1.30
295.152,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.20,-0.23,-1.33
295.193,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.19,-0.21,-1.26
295.251,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.18,-0.20,-1.22
295.290,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.18,-0.20,-1.25
295.349,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.18,-0.22,-1.20
295.388,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.19,-0.22,-1.18
295.447,0,0,0.000,30.0,46.4141686,-94.2666278,368,87.6,184.6,-0.17,-0.19,-1.12
295.472,0,1,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.17,-0.19,-1.16
295.526,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.15,-0.18,-1.15
295.566,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.17,-0.21,-1.15
295.624,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.17,-0.19,-1.12
295.664,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.17,-0.20,-1.16
295.723,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.17,-0.21,-1.19
295.763,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.16,-0.19,-1.15
295.822,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.16,-0.18,-1.15
295.861,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.16,-0.19,-1.16
295.920,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.16,-0.20,-1.15
295.959,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.18,-0.21,-1.18
296.018,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.17,-0.20,-1.18
296.058,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.17,-0.21,-1.18
296.117,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.16,-0.20,-1.14
296.156,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.15,-0.19,-1.12
296.215,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.15,-0.20,-1.11
296.255,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.17,-0.23,-1.12
296.314,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.17,-0.21,-1.08
296.353,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.15,-0.20,-1.10
296.412,0,0,0.000,30.0,46.4137533,-94.2666816,368,90.6,185.7,-0.13,-0.18,-1.07
296.431,0,1,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.13,-0.18,-1.08
296.471,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.12,-0.19,-1.06
296.511,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.14,-0.22,-1.06
296.570,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.17,-0.25,-1.05
296.609,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.17,-0.24,-1.08
296.668,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.15,-0.21,-1.10
296.707,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.12,-0.20,-1.06
296.766,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.09,-0.19,-1.12
296.806,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.11,-0.21,-1.11
296.865,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.13,-0.25,-1.09
296.904,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.14,-0.26,-1.08
296.963,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.15,-0.25,-1.29
297.002,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.13,-0.24,-1.17
297.061,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.10,-0.23,-1.14
297.101,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.10,-0.21,-1.13
297.161,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.11,-0.23,-1.15
297.199,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.10,-0.23,-1.10
297.258,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.10,-0.25,-1.15
297.298,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.09,-0.25,-1.14
297.357,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.08,-0.25,-1.13
297.400,0,0,0.000,30.0,46.4132722,-94.2667514,368,94.6,185.7,-0.08,-0.26,-1.11
297.424,0,1,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.08,-0.27,-1.13
297.475,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.08,-0.28,-1.16
297.514,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.08,-0.29,-1.17
297.573,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.07,-0.29,-1.17
297.613,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.06,-0.29,-1.21
297.672,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.06,-0.29,-1.23
297.711,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.05,-0.29,-1.23
297.770,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.04,-0.27,-1.22
297.809,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.03,-0.26,-1.24
297.869,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.03,-0.27,-1.25
297.908,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.03,-0.27,-1.25
297.967,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.03,-0.27,-1.24
298.006,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.04,-0.27,-1.29
298.065,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.04,-0.28,-1.35
298.105,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.06,-0.28,-1.36
298.164,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.07,-0.28,-1.37
298.203,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.08,-0.26,-1.42
298.262,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.09,-0.24,-1.47
298.302,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.09,-0.23,-1.45
298.361,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.10,-0.22,-1.45
298.410,0,0,0.000,30.0,46.4129757,-94.2662451,367,101.4,178.2,-0.10,-0.20,-1.47
298.413,0,1,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.10,-0.20,-1.47
298.459,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.11,-0.21,-1.49
298.498,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.12,-0.23,-1.52
298.558,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.11,-0.34,-1.04
298.597,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.09,-0.32,-0.98
298.656,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.11,-0.22,-1.53
298.695,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.12,-0.19,-1.54
298.754,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.14,-0.20,-1.62
298.794,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.13,-0.52,0.06
298.853,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.09,-0.59,0.93
298.892,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.13,-0.25,-1.23
298.952,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.15,-0.30,-1.02
298.991,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.15,-0.67,1.36
299.049,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.12,-0.42,-0.01
299.089,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.15,-0.23,-1.40
299.149,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.15,-0.70,1.26
299.187,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.16,-0.72,1.75
299.246,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.10,-0.72,1.81
299.286,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.11,-0.58,1.21
299.345,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.07,-0.60,1.73
299.384,0,0,0.000,30.0,46.4123957,-94.2666139,367,106.9,185.6,-0.09,-0.56,1.22
299.434,0,1,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.12,-0.69,1.73
299.482,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.14,-0.68,1.93
299.522,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.12,-0.63,1.94
299.581,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.08,-0.60,1.83
299.620,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.09,-0.59,1.87
299.679,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.15,-0.60,1.99
299.719,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.15,-0.62,1.95
299.777,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.15,-0.64,1.91
299.817,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.14,-0.66,1.95
299.876,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.17,-0.64,1.94
299.915,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.17,-0.60,1.88
299.974,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.17,-0.36,0.08
300.014,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.13,-0.46,0.93
300.074,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.14,-0.59,1.71
300.112,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.23,-0.70,2.00
300.171,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.26,-0.67,2.02
300.211,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.19,-0.66,1.92
300.269,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.18,-0.66,1.96
300.309,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.19,-0.60,2.00
300.368,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.17,-0.56,1.93
300.409,0,0,0.000,30.0,46.4119297,-94.2667300,368,105.9,186.7,-0.16,-0.57,1.88
300.419,0,1,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.16,-0.57,1.88
300.466,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.19,-0.62,1.92
300.506,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.20,-0.62,1.91
300.565,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.19,-0.62,1.87
300.604,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.23,-0.64,1.94
300.663,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.23,-0.61,1.97
300.703,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.20,-0.57,1.88
300.761,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.18,-0.56,1.86
300.801,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.19,-0.59,1.86
300.860,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.23,-0.59,1.89
300.899,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.24,-0.60,1.93
300.959,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.22,-0.61,1.90
300.998,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.25,-0.59,1.91
301.057,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.26,-0.59,1.94
301.096,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.26,-0.58,1.92
301.155,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.24,-0.55,1.87
301.194,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.25,-0.56,1.86
301.255,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.26,-0.56,1.87
301.293,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.28,-0.58,1.94
301.353,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.24,-0.42,0.69
301.392,0,0,0.000,30.0,46.4114903,-94.2668037,368,105.2,186.7,-0.23,-0.50,1.67
301.397,0,1,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.23,-0.50,1.67
301.450,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.22,-0.33,0.06
301.490,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.32,-0.53,1.65
301.552,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.33,-0.62,2.04
301.589,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.27,-0.60,1.92
301.647,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.21,-0.58,1.83
301.687,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.21,-0.56,1.87
301.745,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.23,-0.54,1.89
301.785,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.26,-0.61,1.92
301.844,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.24,-0.66,1.94
301.884,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.23,-0.62,1.91
301.942,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.20,-0.62,1.87
301.982,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.22,-0.65,1.93
302.042,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.20,-0.67,1.90
302.080,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.17,-0.41,0.08
302.139,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.15,-0.50,0.93
302.179,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.17,-0.64,1.70
302.238,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.16,-0.56,1.21
302.277,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.13,-0.55,1.14
302.336,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.14,-0.63,1.72
302.378,0,0,0.000,30.0,46.4110784,-94.2669371,367,104.0,187.7,-0.18,-0.62,1.92
302.403,0,1,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.18,-0.60,1.96
302.454,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.15,-0.57,1.92
302.494,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.12,-0.58,1.87
302.552,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.15,-0.59,1.98
302.592,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.21,-0.65,2.13
302.651,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.21,-0.62,2.09
302.691,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.14,-0.58,2.00
302.749,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.12,-0.54,1.97
302.790,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.15,-0.49,1.98
302.848,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.16,-0.58,2.04
302.888,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.15,-0.62,2.07
302.946,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.17,-0.65,2.05
302.986,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.17,-0.62,2.06
303.044,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.19,-0.58,2.07
303.085,0,0,0.000,30.0,46.4107022,-94.2672807,367,102.9,195.8,-0.20,-0.59,2.02
